,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149
0,0.23490269558736113,0.02496850204790561,0.0054700061265426855,0.013452012296967663,0.0,0.008943498544505327,0.0,0.013457758787657629,0.007610443306494171,0.004115793354627562,0.0,0.0,0.0,0.0,0.0033251284765125895,0.00886370068515147,0.002607470150572421,0.008862917072784655,0.0,0.0,0.0,0.0054700061265426855,0.0,0.0,0.0,0.0,0.0,0.011472215652212975,0.00308155563249468,0.006962918287383825,0.0,0.018987711260261556,0.013378744540670586,0.007593465038546543,0.0,0.011398164283549084,0.007689718757603486,0.004589878836549821,0.005854890400709323,0.005707832479870629,0.0,0.0,0.005847054277041188,0.0,0.0,0.0,0.0,0.0,0.0,0.022547531640634836,0.0,0.005707832479870629,0.026190545533951497,0.0,0.0,0.0,0.0027746407888260003,0.0,0.0,0.0220056636889832,0.039088674489643045,0.004043048006575028,0.006170947388657496,0.004201598908793657,0.0,0.0,0.0006342036088745142,0.0,0.0,0.0,0.008867357542863266,0.0,0.0,0.009735208239109384,0.001820462130169245,0.015220886612988342,0.014086999518208989,0.0,0.0,0.001264227951792689,0.0,0.0037259462021377713,0.0059349494641854515,0.0,0.007348324969795005,0.0,0.0022171005898380877,0.0,0.026585094360642172,0.00284451289153355,0.0,0.0,0.0044247978312744116,0.002133384668650163,0.010840624084561174,0.0,0.007438570994039711,0.004749213351135263,0.005390730675433371,0.0,0.023263361537719105,0.0,0.0,0.017019668801009077,0.0,0.0038844971043564,0.0,0.014866693823188573,0.0027746407888260003,0.004582826325248498,0.001187564541906087,0.0,0.006649734544780636,0.013793928493020687,0.0,0.0023782635332794287,0.013688793833806522,0.0,0.0,0.0,0.0,0.0,0.06086878841904505,0.0,0.0,0.015348354224656698,0.003087040919062375,0.0,0.0,0.02547340961625587,0.012818069892215421,0.0,0.0011891317666397143,0.0,0.0,0.0,0.003567395299919143,0.019312649188366955,0.0,0.002370427409611292,0.0019026108266235427,0.006500586990963772,0.0,0.01780406478018954,0.0026864843975594643,0.0,0.0,0.0,0.00411109168042668,0.006262760637635828
1,0.27767785302969944,0.025569859121196394,0.0026062132945320103,0.0,0.0,0.008839312859488312,0.0,0.0018759767319227027,0.012857554248615942,0.001964739373683444,0.0032194399520689538,0.0,0.0,0.0,0.0,0.007911400000137148,0.0016944305965753443,0.0054423865856403734,0.003872984220743644,0.006406588411954911,0.0,0.0032678304362524497,0.0,0.0,0.012458134049215353,0.0,0.0,0.013773334421352984,0.0015128844612279859,0.0,0.0,0.0,0.012006294721456895,0.002904738165557733,0.003449376571599808,0.007507966741259185,0.017993327505487842,0.003513936178920302,0.001226453315073887,0.01852986186909017,0.0,0.0,0.005636018653510857,0.0,0.009529200641565873,0.0,0.0029652535440068527,0.006281521218533797,0.0,0.01697662862733044,0.0,0.009182230739917155,0.005212426589064021,0.0,0.00977125436301385,0.0,0.0,0.0,0.0,0.02166055476409538,0.036293182623910666,0.011025947149050861,0.006777745763346876,0.00892403127237768,0.0,0.0,0.0,0.0,0.0,0.018211154815450072,0.005575503275061737,0.008411637604427601,0.0071932883317934624,0.007794405679761783,0.005531125850355616,0.021188494291980053,0.01185298805707266,0.00750393030473631,0.0,0.0,0.0038044115539457753,0.005204322546624272,0.03054828148481269,0.0,0.0,0.011711782909908547,0.0007745984026184289,0.01885265990569264,0.0,0.0059587699360223265,0.0,0.0,0.0031427866198768355,0.0,0.011360792156433956,0.0,0.008121193398796129,0.001379759979458123,0.0,0.016484456103737232,0.014213087816588317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009573570273923495,0.0,0.0021785536241682997,0.005567414817318988,0.0,0.0,0.041537908497506174,0.0,0.0,0.014378488205844177,0.007951748780668894,0.0,0.0,0.011614978564496057,0.013470773113804384,0.0,0.0,0.0,0.0,0.0,0.0009077306767367916,0.022059951586450473,0.0089684398664778,0.0019929866369950665,0.00576915092762922,0.0119578808602279,0.0,0.0,0.0015733998396771055,0.0,0.0,0.0,0.0007665333219211794,0.006592186568522143
2,0.0,0.052729816027382116,0.0044646887571141505,0.0,0.0,0.0,0.004805721309348724,0.005010976761584285,0.005460735808920331,0.0002195748569072533,0.0,0.0,0.0,0.0,0.00040255390432996437,0.006729391602911924,0.0032639231109132583,0.0,0.0,0.0029234242209371466,0.0042360991622959745,0.009797604466176623,0.0,0.0,0.009523401128380595,0.007500552739885308,0.010356614084125446,0.0,0.0022323443785570753,0.0,0.009174945238263328,0.0,0.015573379960203752,0.0,0.0,0.004346417057425677,0.0,0.002733018640049358,0.001024682665567182,0.005515894756485183,0.006130066517581246,0.008124269705568371,0.005318593108808393,0.0,0.0029642605682479195,0.001207661712989893,0.0,0.0015370239983507731,0.0,0.00280833212572275,0.0,0.005846848441874293,0.0,0.011884096073471606,0.0,0.002316675797723777,0.0025983024734024976,0.02189809259649902,0.0,0.018309050933633497,0.007319161896908443,0.0,0.001866386283711653,0.005196604946804995,0.0019761737121652793,0.0,0.003635185872519451,0.008330058820062394,0.0,0.0,0.005433154737346712,0.0,0.0,0.01803113432910493,0.0,0.03818376147937877,0.0,0.0,0.0,0.002054139531219057,0.0009514910465980975,0.01582053269310224,0.0,0.0,0.0,0.0,0.00211088987881214,0.0,0.0,0.0012442575224744352,0.0,0.0038425599958769323,0.0031472396156706304,0.004035617910145107,0.0,0.013293306363129292,0.0015736198078353152,0.0,0.0,0.0,0.0,0.002622700744919654,0.006989799611547563,0.22473019410312536,0.006270614622082568,0.009684634237666533,0.0070995902355835755,0.005209336147030843,0.0,0.0,0.024677255446202303,0.012113212939383472,0.0,0.01724564739629508,0.006001185484371232,0.00807176628696629,0.0,0.019300851056448676,0.006424954860161891,0.0,0.01653972407373201,0.0025659503973265714,0.0915585163350694,0.009771081132372772,0.0,0.005008324428203899,0.003926891415043635,0.0021225569501034484,0.0,0.007736038401492487,0.0,0.021045252373739318,0.0,0.006869409240737168,0.0,0.0,0.0,0.0,0.0,0.0023670605452039356,0.0,0.0,0.0034766019010315104,0.028895852403770125,0.0,0.0,0.006733628945155767,0.030804663239238392,0.0029504716302523027,0.004171922281237812
3,0.13644397886333404,0.03771296597988656,0.008965677160697403,0.0015599286722489166,0.0,0.00443981874025953,0.005673740455842884,0.015204798472588392,0.0,0.003936296451774962,0.0012097406029685477,0.012730113283932842,0.0,0.0035018806928036905,0.004284672530567891,0.0045524449006447976,0.0,0.009675925660617183,0.014093781483210267,0.009184087723979098,0.0,0.013880806891390892,0.0,0.0,0.0,0.0,0.0,0.0,0.002069293136656726,0.0,0.0,0.006849427584837584,0.014756480166822277,0.005305619654331871,0.007178465145373347,0.01623299355830213,0.0,0.008984609474493647,0.007669490673089593,0.015518308668485631,0.0,0.0,0.012780068467832731,0.007417620012938726,0.012467964057962013,0.0,0.002037457857631238,0.0034063748557272263,0.013657959938212475,0.01587474511815016,0.01486707530490294,0.010195568690844956,0.0,0.0,0.003639906579186527,0.0,0.0026423281591155118,0.0,0.0,0.03819533775962652,0.011301524054048273,0.0,0.0026423281591155118,0.012750451383755605,0.0,0.0,0.0,0.0,0.0,0.0,0.0060755085268668265,0.006940090827556406,0.0,0.013774616284033547,0.0008277172546626905,0.05382205523041785,0.0,0.0009550583707646429,0.004202256831364428,0.0,0.0013872559347875534,0.011819167921144848,0.0059781906993029215,0.0027059987171664883,0.0032471984605997855,0.0,0.001898432389682803,0.0,0.011680142453196412,0.0015280933932234288,0.0,0.0,0.0,0.0038353546432361766,0.005824856480098723,0.0,0.008744235993545506,0.0,0.00518915048115456,0.0,0.015526775243818153,0.0,0.0,0.0047424569932321275,0.0025149870430135595,0.0028333398332684406,0.0,0.021458415708378902,0.003930454275851721,0.003427338191828073,0.0015343417736075906,0.0,0.0017509403464018452,0.0,0.0,0.0012097406029685477,0.002355810647886119,0.0,0.014147985884363121,0.0,0.0,0.0,0.05215671650056004,0.016239054766042538,0.0,0.021865619750865165,0.002487588153884793,0.014430067005695792,0.0,0.029221194023596592,0.003915739320135036,0.020571058081101035,0.003285688324470356,0.0,0.001687269788350869,0.0,0.0008595525336881786,0.0,0.0,0.005846413193304248,0.005241949096280894,0.011524996243504775,0.0,0.03638394463168766,0.006471840626428448,0.0,0.0,0.0,0.006451283494788521,0.0
4,0.010388017147508026,0.039895389824966626,0.007826785280885817,0.0030004001414605398,0.009874181368731878,0.0,0.0,0.016115301483565728,0.0,0.0005642389353561072,0.0,0.0,0.0,0.0,0.0021228755706559433,0.0,0.0073482533068984085,0.0,0.0,0.007497104582680043,0.006189421247287827,0.0126277658473031,0.0,0.0,0.0,0.00479481298221881,0.0,0.0,0.003367820581071256,0.005452550420886223,0.0,0.0,0.017462348518107025,0.0031738440113781036,0.007215391104438025,0.005202003110414638,0.0,0.0018013924038288115,0.006957052252023831,0.0,0.0,0.009803651501812364,0.006400198869174298,0.0,0.010514305776333903,0.01799582727512873,0.001410597338390268,0.006344034117831901,0.0,0.006659755689896594,0.0,0.0,0.0,0.009633533290041036,0.0,0.0031738440113781036,0.010341267895852373,0.01563019593594381,0.0,0.030303733913348833,0.016498710996497697,0.0,0.0,0.014580445463529754,0.0035244633987955008,0.0,0.008586624743679215,0.0,0.0024685453421829694,0.0,0.02119142195459052,0.0,0.0,0.01125734418693398,0.0,0.02880085603995536,0.0,0.0,0.0,0.0,0.0019580352215530557,0.02547775476335959,0.0,0.0,0.0,0.0,0.0006347688022756207,0.0,0.0,0.0,0.0,0.0,0.0,0.008178622636611317,0.0,0.0,0.006770867224273287,0.0,0.0,0.0,0.0,0.0037840202195177954,0.0,0.13776656348574717,0.009432171167841308,0.00665731975328039,0.003971829205012475,0.013435572530060252,0.0,0.0,0.01631828756350959,0.008928640610281936,0.0,0.02322696660613363,0.0,0.00944816024116256,0.0,0.012166440914945044,0.008727684477518241,0.0,0.010416747378662257,0.00667412080547371,0.09191623290798508,0.03140063962685458,0.005007620551285452,0.003289499172209134,0.004787021440276201,0.0,0.0,0.031274756987464736,0.0,0.020375011751018697,0.0,0.00557185948664156,0.0,0.0,0.0,0.0,0.0,0.0011748211329318337,0.0,0.0,0.0,0.03225519556126738,0.0,0.0,0.007205569615315246,0.03299287836654106,0.00477801193002549,0.0
5,0.06732586890464345,0.031060206186529302,0.011320204701135124,0.01535497166809529,0.008210841262519477,0.00047271210201724456,0.0009267640755853914,0.005383317415255882,0.003989670959539853,0.002513031122130602,0.0011226912422909558,0.0,0.0,0.0018317593953168225,0.0,0.00759448827034446,0.0027806797596792916,0.0,0.0025112830419666116,0.0018317593953168225,0.0011226912422909558,0.012925519409052549,0.0,0.002599331079700207,0.0,0.0,0.0,0.0,0.0,0.012244247682238769,0.0028770890293296427,0.007728992862739242,0.013880079910850026,0.0,0.006197345654300452,0.008397244598538934,0.0,0.006351095856538968,0.009715863007535453,0.005022566083933223,0.006885032584395475,0.008715629380942946,0.00475880113963563,0.0,0.004343042437283434,0.002357532839728095,0.0,0.004222918383143613,0.0,0.00888394970588802,0.0,0.0,0.005229377628565768,0.01673209360844933,0.0,0.002068115446325445,0.005789164753998853,0.0063087209436004,0.003397618233248945,0.026975676089031567,0.0,0.0,0.0019794819271972118,0.011922952220901416,0.0,0.0,0.0035915993713189994,0.0,0.0023044714973340674,0.0,0.008484905103349412,0.0,0.0,0.019966050275850532,0.003570218148388157,0.06078856766055655,0.0,0.0,0.0031908066886164005,0.0041920133295266625,0.0018739363597838703,0.014209151122709502,0.0,0.0,0.0,0.0,0.0018912359409920957,0.0,0.0011226912422909558,0.003113445080338265,0.00030224779996514036,0.019874885246692148,0.0020090264335732894,0.005206050376999415,0.0,0.0,0.006726425674588107,0.0032203511949924785,0.0,0.0,0.010702878694642353,0.0017353501256664717,0.0,0.07138881983073882,0.006823222477161575,0.0031021731694881676,0.002752108267620969,0.008715431432471426,0.004402906515881825,0.00841940088731601,0.009790305572860323,0.002895361624855623,0.0,0.013148657520575563,0.006225529613435657,0.0034829451765007956,0.0008272461785301779,0.0033202566249708096,0.0020090264335732894,0.0,0.00839063981080609,0.0023344035366332622,0.07307052313261664,0.024283431900008985,0.0028362726121034677,0.005318011147694001,0.0013590472932995781,0.0021272044590776003,0.0,0.021681965207221675,0.006333210793936106,0.0,0.0029280147586365633,0.009085319061557073,0.0,0.005863607319323723,0.0023075801247389297,0.0005613456211454779,0.0,0.006363728314629938,0.0011522357486670337,0.012678278980116947,0.014236362067526952,0.05852452504752553,0.0031120845330973924,0.0,0.0026885500802230782,0.017581694024228104,0.01593984248927864,0.0
6,0.008993456926678692,0.055506072085275596,0.013664796446024804,0.0045303299036410834,0.0,0.0,0.0017066267247641091,0.006422078849251245,0.0,0.0,0.0,0.0,0.005608733271488301,0.0018872594674576013,0.0009970427375247705,0.0,0.006243560482903271,0.0,0.0,0.0,0.00499065320649923,0.004094996957691022,0.0,0.0,0.0,0.005028851272403469,0.008370673088637178,0.0,0.0029543552077542982,0.0066774683677691075,0.006988753139339923,0.0,0.024625234114499434,0.0,0.003879705586523034,0.005897142062496549,0.0,0.0,0.001230981336564291,0.0037745189349152027,0.0018516507982602882,0.013648785045421838,0.0033160957135026908,0.0,0.0,0.0,0.0,0.0,0.0,0.0033776447803309053,0.0,0.0,0.0,0.012870098096133391,0.0,0.0020653028134441677,0.002646609873613225,0.01443381512374684,0.0,0.022310670616674074,0.007939829620839675,0.0,0.0,0.014877391280179088,0.006645399136001536,0.0,0.003497678496919,0.01090406739506027,0.0,0.0,0.004912832013606526,0.001353129429497903,0.0,0.02339377775757374,0.0011694322697360763,0.04512145552753301,0.0,0.0,0.0,0.0019106104683815769,0.0,0.03345855917724016,0.0,0.0,0.0,0.0,0.0008902167299328309,0.0,0.0,0.0,0.0,0.003667692927323263,0.0018872594674576013,0.006136734475311331,0.0,0.022797148612063008,0.005327878375700947,0.0,0.0,0.0,0.0,0.0020789855428017313,0.010646992089996657,0.14576884113439748,0.00642514326631958,0.00971883801962111,0.00802494398349175,0.007276211889625355,0.0009614340683274575,0.0032403888969555045,0.011561295566676398,0.010148470721234273,0.0,0.02743029006550488,0.0,0.006806695335562205,0.0,0.010061241982236683,0.0,0.0,0.012925304033925054,0.006978609847412103,0.08807933260053527,0.018855679663811874,0.0,0.0,0.0,0.006528904856843184,0.008616869355950036,0.009222906047565652,0.0,0.02020902338820966,0.0,0.009407553248050296,0.0,0.009595739885964683,0.0007833907223408911,0.0,0.0,0.0,0.0,0.0,0.00997116312107064,0.042567346047454505,0.004536933758139162,0.0,0.010817052950962563,0.019756253980572413,0.001272718839898273,0.0032403888969555045
7,0.1539305301645338,0.0376599634369287,0.007495429616087751,0.027056672760511883,0.0,0.0,0.0023765996343692868,0.004478976234003656,0.0,0.005758683729433271,0.0,0.0,0.0033820840950639854,0.0,0.0016453382084095061,0.0,0.011882998171846433,0.0,0.009506398537477147,0.005758683729433271,0.0,0.010146252285191957,0.0,0.0,0.0,0.0031078610603290677,0.0,0.002650822669104205,0.0051188299817184636,0.019378427787934187,0.00319926873857404,0.0,0.020658135283363802,0.0024680073126142595,0.0,0.0,0.0,0.0005484460694698353,0.009780621572212064,0.013711151736745886,0.005850091407678244,0.009780621572212064,0.008226691042047532,0.012705667276051186,0.0,0.0,0.007312614259597805,0.0,0.0,0.004387568555758683,0.0,0.0,0.0,0.007221206581352833,0.0,0.0,0.0,0.005027422303473491,0.00996343692870201,0.010329067641681901,0.029341864716636197,0.0,0.004844606946983547,0.01206581352833638,0.0,0.0,0.002650822669104205,0.004936014625228519,0.0,0.0,0.005850091407678244,0.0,0.0,0.0,0.0017367458866544788,0.030530164533820837,0.0,0.0,0.006764168190127971,0.0036563071297989027,0.004021937842778793,0.02276051188299817,0.0,0.00603290676416819,0.0,0.0,0.0,0.0,0.007495429616087751,0.0,0.0,0.0,0.008409506398537476,0.0028336380255941495,0.0,0.0,0.013436928702010967,0.00996343692870201,0.00530164533820841,0.0,0.008043875685557585,0.0016453382084095061,0.014716636197440583,0.08217550274223034,0.0023765996343692868,0.00786106032906764,0.004204753199268738,0.01572212065813528,0.007586837294332723,0.011151736745886653,0.009140767824497256,0.0,0.0,0.0,0.0,0.004204753199268738,0.004113345521023766,0.005027422303473491,0.0,0.0,0.0,0.0031078610603290677,0.06517367458866545,0.013711151736745886,0.0,0.008500914076782448,0.0032906764168190122,0.0,0.0,0.0033820840950639854,0.007952468007312613,0.02056672760511883,0.006307129798903108,0.0,0.014442413162705666,0.006489945155393052,0.002650822669104205,0.002102376599634369,0.0,0.0033820840950639854,0.0,0.0,0.011700182815356489,0.020109689213893965,0.004021937842778793,0.0,0.0,0.0,0.0,0.0
8,0.3872639261517459,0.011917734378063904,0.0,0.00680417087573859,0.0,0.012805910892275275,0.002239333982061266,0.0,0.0,0.004931083333918049,0.0019447348985125203,0.0,0.0,0.0,0.0020398739924702386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01625598915166876,0.0,0.0,0.030657156686126924,0.0,0.003291089828251957,0.0,0.0063425737042674835,0.008038944123413312,0.002446054758083701,0.0,0.0011468949401484093,0.004737174752786909,0.0,0.0,0.0,0.0,0.0,0.002393519875092332,0.007729074596652324,0.006632044653901672,0.0,0.00528547808688957,0.0,0.0,0.008396220399251109,0.0,0.0,0.003340954825649714,0.0,0.002402490039495259,0.0,0.0,0.0,0.0,0.01712772307777313,0.005285689724162234,0.029446086812990612,0.0,0.005892079349716152,0.0,0.0,0.0,0.0,0.004612780875830898,0.008902880030009512,0.007903870704082855,0.0,0.0027868884458145003,0.002443384872490089,0.006821362334195016,0.03822628234401563,0.037694421598019966,0.0,0.007922022670161372,0.0,0.001196759937546166,0.0,0.009143234852595371,0.002094329890705791,0.0,0.0,0.0,0.007729074596652324,0.0,0.0,0.0,0.0,0.002543114867285603,0.0,0.013276478228149308,0.0,0.01075973662099572,0.0016455449141259786,0.004238524778809339,0.0,0.01532169199180677,0.0,0.0,0.0064940897117049395,0.0,0.0,0.0015375936252769657,0.0017126013699801609,0.006405250896556535,0.0,0.0024922893622657547,0.0,0.0,0.0,0.0,0.0,0.005738853964307178,0.0,0.005162256354828316,0.012993730831869763,0.0,0.0,0.026884819979626485,0.0,0.005136094731968964,0.015963636679168298,0.004674497560497857,0.0,0.0,0.004984578724531509,0.007469607300365856,0.0,0.0028766877685849957,0.0,0.0,0.001994599895910277,0.0,0.05943225566603038,0.008227724570629893,0.0,0.002742574856876631,0.006283738542466801,0.0,0.020397030546730865,0.0019447348985125203,0.006394359716909425,0.0,0.0,0.0,0.0
9,0.08718304967002434,0.0,0.008336227856894756,0.026919069121222657,0.0,0.0,0.0010420284821118446,0.0053838138242445314,0.0,0.00746787078846822,0.007120527961097605,0.0,0.0,0.0,0.006252170892671068,0.0,0.013893713094824596,0.0,0.0,0.008683570684265372,0.0,0.023966655088572427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025356026398054888,0.0,0.0,0.01910385550538382,0.0,0.006425842306356376,0.004689128169503301,0.0,0.010420284821118446,0.00816255644320945,0.0,0.009725599166377216,0.030739840222299416,0.010593956234803754,0.0,0.0,0.0,0.0163251128864189,0.0,0.0,0.01493574157693644,0.0,0.0,0.0,0.0,0.0,0.005904828065300453,0.0,0.01771448419590136,0.0,0.020493226814866282,0.03369225425494964,0.0,0.0,0.0,0.0,0.0,0.00955192775269191,0.0,0.0,0.0,0.011114970475859676,0.0,0.0,0.018061827023271974,0.0,0.07988885029524143,0.0,0.0,0.0,0.0,0.00816255644320945,0.017367141368530743,0.0,0.0,0.0,0.0,0.002431399791594304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015456755817992362,0.0,0.0,0.0,0.01615144147273359,0.004168113928447378,0.0163251128864189,0.12156998957971522,0.0,0.0,0.0,0.012504341785342135,0.011809656130600907,0.0,0.014762070163251132,0.0,0.0,0.0,0.012678013199027444,0.0,0.0,0.009204584925321294,0.0,0.0,0.0,0.0,0.06113233761722822,0.0,0.0,0.0,0.009204584925321294,0.0,0.0,0.007294199374782913,0.013893713094824596,0.0,0.005904828065300453,0.0,0.0,0.0,0.010246613407433141,0.0,0.0,0.0032997568600208415,0.0,0.0,0.0,0.0420284821118444,0.0,0.0,0.0,0.03056616880861411,0.004689128169503301,0.0
